run_id,class_id,class_label,precision,recall,f1,support,holdout_device,task
nb_family_lgbm_weighted__Provision_PT_838_Security_Camera,2,mirai,1.0,1.0,1.0,25000,Provision_PT_838_Security_Camera,family
nb_family_lgbm_weighted__Samsung_SNH_1011_N_Webcam,0,benign,1.0,1.0,1.0,5000,Samsung_SNH_1011_N_Webcam,family
nb_family_lgbm_weighted__Samsung_SNH_1011_N_Webcam,1,gafgyt,1.0,1.0,1.0,25000,Samsung_SNH_1011_N_Webcam,family
nb_family_lgbm_weighted__Samsung_SNH_1011_N_Webcam,2,mirai,0.0,0.0,0.0,0,Samsung_SNH_1011_N_Webcam,family
nb_family_lgbm_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,0,benign,1.0,0.9992,0.9995998399359743,5000,SimpleHome_XCS7_1002_WHT_Security_Camera,family
nb_family_lgbm_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,1,gafgyt,0.9998400255959047,1.0,0.9999200063994881,25000,SimpleHome_XCS7_1002_WHT_Security_Camera,family
nb_family_lgbm_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,2,mirai,1.0,1.0,1.0,25000,SimpleHome_XCS7_1002_WHT_Security_Camera,family
nb_family_lgbm_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,0,benign,1.0,1.0,1.0,5000,SimpleHome_XCS7_1003_WHT_Security_Camera,family
nb_family_lgbm_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,1,gafgyt,1.0,1.0,1.0,25000,SimpleHome_XCS7_1003_WHT_Security_Camera,family
nb_family_lgbm_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,2,mirai,1.0,1.0,1.0,25000,SimpleHome_XCS7_1003_WHT_Security_Camera,family
nb_attack_lgbm_weighted__Danmini_Doorbell,0,ack,1.0,1.0,1.0,5000,Danmini_Doorbell,attack
nb_attack_lgbm_weighted__Danmini_Doorbell,1,benign,1.0,1.0,1.0,5000,Danmini_Doorbell,attack
nb_attack_lgbm_weighted__Danmini_Doorbell,2,combo,1.0,0.9018,0.9483647071195709,5000,Danmini_Doorbell,attack
nb_attack_lgbm_weighted__Danmini_Doorbell,3,junk,0.9105809506465125,1.0,0.953197979220284,5000,Danmini_Doorbell,attack
nb_attack_lgbm_weighted__Danmini_Doorbell,4,scan,1.0,1.0,1.0,10000,Danmini_Doorbell,attack
nb_attack_lgbm_weighted__Danmini_Doorbell,5,syn,1.0,1.0,1.0,5000,Danmini_Doorbell,attack
nb_attack_lgbm_weighted__Danmini_Doorbell,6,tcp,0.999796126401631,0.9808,0.9902069661786976,5000,Danmini_Doorbell,attack
nb_attack_lgbm_weighted__Danmini_Doorbell,7,udp,0.9904893996433525,0.9998,0.9951229222653528,10000,Danmini_Doorbell,attack
nb_attack_lgbm_weighted__Danmini_Doorbell,8,udpplain,0.9998000399920016,1.0,0.9999000099990001,5000,Danmini_Doorbell,attack
nb_attack_lgbm_weighted__Ecobee_Thermostat,0,ack,1.0,1.0,1.0,5000,Ecobee_Thermostat,attack
nb_attack_lgbm_weighted__Ecobee_Thermostat,1,benign,0.9887262658227848,0.9998,0.9942322991249005,5000,Ecobee_Thermostat,attack
nb_attack_lgbm_weighted__Ecobee_Thermostat,2,combo,0.9996,0.9996,0.9996,5000,Ecobee_Thermostat,attack
nb_attack_lgbm_weighted__Ecobee_Thermostat,3,junk,0.9940345993239212,0.9998,0.9969089640043873,5000,Ecobee_Thermostat,attack
nb_attack_lgbm_weighted__Ecobee_Thermostat,4,scan,0.9998,0.9998,0.9998,10000,Ecobee_Thermostat,attack
nb_attack_lgbm_weighted__Ecobee_Thermostat,5,syn,1.0,1.0,1.0,5000,Ecobee_Thermostat,attack
nb_attack_lgbm_weighted__Ecobee_Thermostat,6,tcp,0.9996993385447985,0.665,0.7987028585154936,5000,Ecobee_Thermostat,attack
nb_attack_lgbm_weighted__Ecobee_Thermostat,7,udp,0.8554414429964615,0.9912,0.918330476675777,10000,Ecobee_Thermostat,attack
nb_attack_lgbm_weighted__Ecobee_Thermostat,8,udpplain,0.9996001599360256,1.0,0.9998000399920016,5000,Ecobee_Thermostat,attack
nb_attack_lgbm_weighted__Ennio_Doorbell,0,ack,0.0,0.0,0.0,0,Ennio_Doorbell,attack
nb_attack_lgbm_weighted__Ennio_Doorbell,1,benign,1.0,0.9996,0.9997999599919984,5000,Ennio_Doorbell,attack
nb_attack_lgbm_weighted__Ennio_Doorbell,2,combo,1.0,0.9998,0.9998999899989999,5000,Ennio_Doorbell,attack
nb_attack_lgbm_weighted__Ennio_Doorbell,3,junk,0.9994003597841296,1.0,0.9997000899730081,5000,Ennio_Doorbell,attack
nb_attack_lgbm_weighted__Ennio_Doorbell,4,scan,1.0,1.0,1.0,5000,Ennio_Doorbell,attack
nb_attack_lgbm_weighted__Ennio_Doorbell,5,syn,0.0,0.0,0.0,0,Ennio_Doorbell,attack
nb_attack_lgbm_weighted__Ennio_Doorbell,6,tcp,0.9995452478399273,0.4396,0.6106403667175997,5000,Ennio_Doorbell,attack
nb_attack_lgbm_weighted__Ennio_Doorbell,7,udp,0.6408152800922958,0.9998,0.7810327318178267,5000,Ennio_Doorbell,attack
nb_attack_lgbm_weighted__Ennio_Doorbell,8,udpplain,0.0,0.0,0.0,0,Ennio_Doorbell,attack
nb_attack_lgbm_weighted__Philips_B120N10_Baby_Monitor,0,ack,0.9978048293753742,1.0,0.9989012086704625,5000,Philips_B120N10_Baby_Monitor,attack
nb_attack_lgbm_weighted__Philips_B120N10_Baby_Monitor,1,benign,0.6129825424145562,0.9972,0.7592507994518045,5000,Philips_B120N10_Baby_Monitor,attack
nb_attack_lgbm_weighted__Philips_B120N10_Baby_Monitor,2,combo,1.0,0.9998,0.9998999899989999,5000,Philips_B120N10_Baby_Monitor,attack
nb_attack_lgbm_weighted__Philips_B120N10_Baby_Monitor,3,junk,0.9998000399920016,1.0,0.9999000099990001,5000,Philips_B120N10_Baby_Monitor,attack
nb_attack_lgbm_weighted__Philips_B120N10_Baby_Monitor,4,scan,1.0,1.0,1.0,10000,Philips_B120N10_Baby_Monitor,attack
nb_attack_lgbm_weighted__Philips_B120N10_Baby_Monitor,5,syn,1.0,1.0,1.0,5000,Philips_B120N10_Baby_Monitor,attack
nb_attack_lgbm_weighted__Philips_B120N10_Baby_Monitor,6,tcp,0.9994714587737844,0.3782,0.548752176436448,5000,Philips_B120N10_Baby_Monitor,attack
nb_attack_lgbm_weighted__Philips_B120N10_Baby_Monitor,7,udp,0.6875439124761618,0.685,0.6862695987577018,10000,Philips_B120N10_Baby_Monitor,attack
nb_attack_lgbm_weighted__Philips_B120N10_Baby_Monitor,8,udpplain,1.0,1.0,1.0,5000,Philips_B120N10_Baby_Monitor,attack
nb_attack_lgbm_weighted__Provision_PT_737E_Security_Camera,0,ack,1.0,0.9982,0.9990991892703434,5000,Provision_PT_737E_Security_Camera,attack
nb_attack_lgbm_weighted__Provision_PT_737E_Security_Camera,1,benign,0.9678668215253581,1.0,0.9836710603974032,5000,Provision_PT_737E_Security_Camera,attack
nb_attack_lgbm_weighted__Provision_PT_737E_Security_Camera,2,combo,1.0,0.9998,0.9998999899989999,5000,Provision_PT_737E_Security_Camera,attack
nb_attack_lgbm_weighted__Provision_PT_737E_Security_Camera,3,junk,0.9997933884297521,0.9678,0.9835365853658536,5000,Provision_PT_737E_Security_Camera,attack
nb_attack_lgbm_weighted__Provision_PT_737E_Security_Camera,4,scan,0.9419743782969103,1.0,0.9701202949165697,10000,Provision_PT_737E_Security_Camera,attack
nb_attack_lgbm_weighted__Provision_PT_737E_Security_Camera,5,syn,1.0,0.9082,0.9518918352373965,5000,Provision_PT_737E_Security_Camera,attack
nb_attack_lgbm_weighted__Provision_PT_737E_Security_Camera,6,tcp,0.875,0.0014,0.0027955271565495207,5000,Provision_PT_737E_Security_Camera,attack
nb_attack_lgbm_weighted__Provision_PT_737E_Security_Camera,7,udp,0.6664222873900293,0.9999,0.7997920332746761,10000,Provision_PT_737E_Security_Camera,attack
nb_attack_lgbm_weighted__Provision_PT_737E_Security_Camera,8,udpplain,0.9997931747673217,0.9668,0.983019827147941,5000,Provision_PT_737E_Security_Camera,attack
nb_attack_lgbm_weighted__Provision_PT_838_Security_Camera,0,ack,1.0,0.9998,0.9998999899989999,5000,Provision_PT_838_Security_Camera,attack
nb_attack_lgbm_weighted__Provision_PT_838_Security_Camera,1,benign,0.9998000399920016,1.0,0.9999000099990001,5000,Provision_PT_838_Security_Camera,attack
nb_attack_lgbm_weighted__Provision_PT_838_Security_Camera,2,combo,1.0,0.9998,0.9998999899989999,5000,Provision_PT_838_Security_Camera,attack
nb_attack_lgbm_weighted__Provision_PT_838_Security_Camera,3,junk,0.9998000399920016,1.0,0.9999000099990001,5000,Provision_PT_838_Security_Camera,attack
nb_attack_lgbm_weighted__Provision_PT_838_Security_Camera,4,scan,1.0,1.0,1.0,10000,Provision_PT_838_Security_Camera,attack
nb_attack_lgbm_weighted__Provision_PT_838_Security_Camera,5,syn,1.0,1.0,1.0,5000,Provision_PT_838_Security_Camera,attack
nb_attack_lgbm_weighted__Provision_PT_838_Security_Camera,6,tcp,0.9997997196074504,0.9984,0.999099369558691,5000,Provision_PT_838_Security_Camera,attack
nb_attack_lgbm_weighted__Provision_PT_838_Security_Camera,7,udp,0.9992004797121727,0.9998,0.9995001499550135,10000,Provision_PT_838_Security_Camera,attack
nb_attack_lgbm_weighted__Provision_PT_838_Security_Camera,8,udpplain,0.9998000399920016,1.0,0.9999000099990001,5000,Provision_PT_838_Security_Camera,attack
nb_attack_lgbm_weighted__Samsung_SNH_1011_N_Webcam,0,ack,0.0,0.0,0.0,0,Samsung_SNH_1011_N_Webcam,attack
nb_attack_lgbm_weighted__Samsung_SNH_1011_N_Webcam,1,benign,1.0,1.0,1.0,5000,Samsung_SNH_1011_N_Webcam,attack
nb_attack_lgbm_weighted__Samsung_SNH_1011_N_Webcam,2,combo,0.9998,0.9998,0.9998,5000,Samsung_SNH_1011_N_Webcam,attack
nb_attack_lgbm_weighted__Samsung_SNH_1011_N_Webcam,3,junk,0.9998,0.9998,0.9998,5000,Samsung_SNH_1011_N_Webcam,attack
nb_attack_lgbm_weighted__Samsung_SNH_1011_N_Webcam,4,scan,1.0,1.0,1.0,5000,Samsung_SNH_1011_N_Webcam,attack
nb_attack_lgbm_weighted__Samsung_SNH_1011_N_Webcam,5,syn,0.0,0.0,0.0,0,Samsung_SNH_1011_N_Webcam,attack
nb_attack_lgbm_weighted__Samsung_SNH_1011_N_Webcam,6,tcp,0.9997885388031297,0.9456,0.9719395621338267,5000,Samsung_SNH_1011_N_Webcam,attack
nb_attack_lgbm_weighted__Samsung_SNH_1011_N_Webcam,7,udp,0.9483968886359324,0.9998,0.9734203096095804,5000,Samsung_SNH_1011_N_Webcam,attack
nb_attack_lgbm_weighted__Samsung_SNH_1011_N_Webcam,8,udpplain,0.0,0.0,0.0,0,Samsung_SNH_1011_N_Webcam,attack
nb_attack_lgbm_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,0,ack,1.0,1.0,1.0,5000,SimpleHome_XCS7_1002_WHT_Security_Camera,attack
nb_attack_lgbm_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,1,benign,1.0,0.9982,0.9990991892703434,5000,SimpleHome_XCS7_1002_WHT_Security_Camera,attack
nb_attack_lgbm_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,2,combo,1.0,0.9998,0.9998999899989999,5000,SimpleHome_XCS7_1002_WHT_Security_Camera,attack
nb_attack_lgbm_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,3,junk,0.9998000399920016,1.0,0.9999000099990001,5000,SimpleHome_XCS7_1002_WHT_Security_Camera,attack
nb_attack_lgbm_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,4,scan,0.9995002498750625,1.0,0.9997500624843789,10000,SimpleHome_XCS7_1002_WHT_Security_Camera,attack
nb_attack_lgbm_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,5,syn,1.0,1.0,1.0,5000,SimpleHome_XCS7_1002_WHT_Security_Camera,attack
nb_attack_lgbm_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,6,tcp,0.999799759711654,0.9986,0.9991995197118271,5000,SimpleHome_XCS7_1002_WHT_Security_Camera,attack
nb_attack_lgbm_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,7,udp,0.9989010989010989,0.9999,0.999400299850075,10000,SimpleHome_XCS7_1002_WHT_Security_Camera,attack
nb_attack_lgbm_weighted__SimpleHome_XCS7_1002_WHT_Security_Camera,8,udpplain,1.0,1.0,1.0,5000,SimpleHome_XCS7_1002_WHT_Security_Camera,attack
nb_attack_lgbm_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,0,ack,1.0,1.0,1.0,5000,SimpleHome_XCS7_1003_WHT_Security_Camera,attack
nb_attack_lgbm_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,1,benign,0.9830908375933937,1.0,0.99147332936744,5000,SimpleHome_XCS7_1003_WHT_Security_Camera,attack
nb_attack_lgbm_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,2,combo,0.9990005996402159,0.9996,0.9993002099370188,5000,SimpleHome_XCS7_1003_WHT_Security_Camera,attack
nb_attack_lgbm_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,3,junk,0.9950238853503185,0.9998,0.9974062250598563,5000,SimpleHome_XCS7_1003_WHT_Security_Camera,attack
nb_attack_lgbm_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,4,scan,1.0,0.9884,0.9941661637497485,10000,SimpleHome_XCS7_1003_WHT_Security_Camera,attack
nb_attack_lgbm_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,5,syn,1.0,1.0,1.0,5000,SimpleHome_XCS7_1003_WHT_Security_Camera,attack
nb_attack_lgbm_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,6,tcp,0.875,0.0014,0.0027955271565495207,5000,SimpleHome_XCS7_1003_WHT_Security_Camera,attack
nb_attack_lgbm_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,7,udp,0.6667778074153108,0.9999,0.800048007681229,10000,SimpleHome_XCS7_1003_WHT_Security_Camera,attack
nb_attack_lgbm_weighted__SimpleHome_XCS7_1003_WHT_Security_Camera,8,udpplain,1.0,0.9998,0.9998999899989999,5000,SimpleHome_XCS7_1003_WHT_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__Danmini_Doorbell,0,ack,1.0,1.0,1.0,5000,Danmini_Doorbell,attack
nb_attack_lgbm_mi_top40_weighted__Danmini_Doorbell,1,benign,1.0,1.0,1.0,5000,Danmini_Doorbell,attack
nb_attack_lgbm_mi_top40_weighted__Danmini_Doorbell,2,combo,1.0,0.8476,0.917514613552717,5000,Danmini_Doorbell,attack
nb_attack_lgbm_mi_top40_weighted__Danmini_Doorbell,3,junk,0.8677542519958348,1.0,0.9291953168556031,5000,Danmini_Doorbell,attack
nb_attack_lgbm_mi_top40_weighted__Danmini_Doorbell,4,scan,1.0,1.0,1.0,10000,Danmini_Doorbell,attack
nb_attack_lgbm_mi_top40_weighted__Danmini_Doorbell,5,syn,1.0,1.0,1.0,5000,Danmini_Doorbell,attack
nb_attack_lgbm_mi_top40_weighted__Danmini_Doorbell,6,tcp,0.999796126401631,0.9808,0.9902069661786976,5000,Danmini_Doorbell,attack
nb_attack_lgbm_mi_top40_weighted__Danmini_Doorbell,7,udp,0.9904903417533433,0.9999,0.9951729285892013,10000,Danmini_Doorbell,attack
nb_attack_lgbm_mi_top40_weighted__Danmini_Doorbell,8,udpplain,1.0,1.0,1.0,5000,Danmini_Doorbell,attack
nb_attack_lgbm_mi_top40_weighted__Ecobee_Thermostat,0,ack,1.0,1.0,1.0,5000,Ecobee_Thermostat,attack
nb_attack_lgbm_mi_top40_weighted__Ecobee_Thermostat,1,benign,0.9821253191907288,1.0,0.9909820632246557,5000,Ecobee_Thermostat,attack
nb_attack_lgbm_mi_top40_weighted__Ecobee_Thermostat,2,combo,0.9997999599919984,0.9996,0.9996999699969997,5000,Ecobee_Thermostat,attack
nb_attack_lgbm_mi_top40_weighted__Ecobee_Thermostat,3,junk,0.9998,0.9998,0.9998,5000,Ecobee_Thermostat,attack
nb_attack_lgbm_mi_top40_weighted__Ecobee_Thermostat,4,scan,0.9998,0.9998,0.9998,10000,Ecobee_Thermostat,attack
nb_attack_lgbm_mi_top40_weighted__Ecobee_Thermostat,5,syn,1.0,1.0,1.0,5000,Ecobee_Thermostat,attack
nb_attack_lgbm_mi_top40_weighted__Ecobee_Thermostat,6,tcp,0.9996993385447985,0.665,0.7987028585154936,5000,Ecobee_Thermostat,attack
nb_attack_lgbm_mi_top40_weighted__Ecobee_Thermostat,7,udp,0.8458951362538807,0.9809,0.9084089646230783,10000,Ecobee_Thermostat,attack
nb_attack_lgbm_mi_top40_weighted__Ecobee_Thermostat,8,udpplain,0.9799518845228549,0.9776,0.9787745294353224,5000,Ecobee_Thermostat,attack
nb_attack_lgbm_mi_top40_weighted__Ennio_Doorbell,0,ack,0.0,0.0,0.0,0,Ennio_Doorbell,attack
nb_attack_lgbm_mi_top40_weighted__Ennio_Doorbell,1,benign,1.0,0.9998,0.9998999899989999,5000,Ennio_Doorbell,attack
nb_attack_lgbm_mi_top40_weighted__Ennio_Doorbell,2,combo,1.0,0.9998,0.9998999899989999,5000,Ennio_Doorbell,attack
nb_attack_lgbm_mi_top40_weighted__Ennio_Doorbell,3,junk,0.9998000399920016,1.0,0.9999000099990001,5000,Ennio_Doorbell,attack
nb_attack_lgbm_mi_top40_weighted__Ennio_Doorbell,4,scan,1.0,1.0,1.0,5000,Ennio_Doorbell,attack
nb_attack_lgbm_mi_top40_weighted__Ennio_Doorbell,5,syn,0.0,0.0,0.0,0,Ennio_Doorbell,attack
nb_attack_lgbm_mi_top40_weighted__Ennio_Doorbell,6,tcp,0.9995452478399273,0.4396,0.6106403667175997,5000,Ennio_Doorbell,attack
nb_attack_lgbm_mi_top40_weighted__Ennio_Doorbell,7,udp,0.6407331453473468,0.9998,0.7809717231682549,5000,Ennio_Doorbell,attack
nb_attack_lgbm_mi_top40_weighted__Ennio_Doorbell,8,udpplain,0.0,0.0,0.0,0,Ennio_Doorbell,attack
nb_attack_lgbm_mi_top40_weighted__Philips_B120N10_Baby_Monitor,0,ack,0.8078849571820973,1.0,0.893734918223255,5000,Philips_B120N10_Baby_Monitor,attack
nb_attack_lgbm_mi_top40_weighted__Philips_B120N10_Baby_Monitor,1,benign,0.9653076728285642,0.7624,0.8519387641077215,5000,Philips_B120N10_Baby_Monitor,attack
nb_attack_lgbm_mi_top40_weighted__Philips_B120N10_Baby_Monitor,2,combo,0.9998000399920016,1.0,0.9999000099990001,5000,Philips_B120N10_Baby_Monitor,attack
nb_attack_lgbm_mi_top40_weighted__Philips_B120N10_Baby_Monitor,3,junk,1.0,0.9998,0.9998999899989999,5000,Philips_B120N10_Baby_Monitor,attack
nb_attack_lgbm_mi_top40_weighted__Philips_B120N10_Baby_Monitor,4,scan,1.0,1.0,1.0,10000,Philips_B120N10_Baby_Monitor,attack
nb_attack_lgbm_mi_top40_weighted__Philips_B120N10_Baby_Monitor,5,syn,1.0,1.0,1.0,5000,Philips_B120N10_Baby_Monitor,attack
nb_attack_lgbm_mi_top40_weighted__Philips_B120N10_Baby_Monitor,6,tcp,0.9994714587737844,0.3782,0.548752176436448,5000,Philips_B120N10_Baby_Monitor,attack
nb_attack_lgbm_mi_top40_weighted__Philips_B120N10_Baby_Monitor,7,udp,0.7602929838087895,0.9861,0.8585981715280802,10000,Philips_B120N10_Baby_Monitor,attack
nb_attack_lgbm_mi_top40_weighted__Philips_B120N10_Baby_Monitor,8,udpplain,1.0,1.0,1.0,5000,Philips_B120N10_Baby_Monitor,attack
nb_attack_lgbm_mi_top40_weighted__Provision_PT_737E_Security_Camera,0,ack,1.0,0.998,0.998998998998999,5000,Provision_PT_737E_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__Provision_PT_737E_Security_Camera,1,benign,0.9858044164037855,1.0,0.9928514694201748,5000,Provision_PT_737E_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__Provision_PT_737E_Security_Camera,2,combo,0.998003992015968,1.0,0.999000999000999,5000,Provision_PT_737E_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__Provision_PT_737E_Security_Camera,3,junk,1.0,0.9628,0.9810474831872835,5000,Provision_PT_737E_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__Provision_PT_737E_Security_Camera,4,scan,0.9375585974123383,1.0,0.9677731539727088,10000,Provision_PT_737E_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__Provision_PT_737E_Security_Camera,5,syn,1.0,0.9018,0.9483647071195709,5000,Provision_PT_737E_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__Provision_PT_737E_Security_Camera,6,tcp,0.875,0.0014,0.0027955271565495207,5000,Provision_PT_737E_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__Provision_PT_737E_Security_Camera,7,udp,0.6653137267948632,0.9999,0.7989931679252068,10000,Provision_PT_737E_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__Provision_PT_737E_Security_Camera,8,udpplain,1.0,0.9804,0.9901030094930318,5000,Provision_PT_737E_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__Provision_PT_838_Security_Camera,0,ack,1.0,1.0,1.0,5000,Provision_PT_838_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__Provision_PT_838_Security_Camera,1,benign,1.0,0.9996,0.9997999599919984,5000,Provision_PT_838_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__Provision_PT_838_Security_Camera,2,combo,0.9998000399920016,1.0,0.9999000099990001,5000,Provision_PT_838_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__Provision_PT_838_Security_Camera,3,junk,1.0,0.9998,0.9998999899989999,5000,Provision_PT_838_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__Provision_PT_838_Security_Camera,4,scan,0.9999000099990001,1.0,0.999950002499875,10000,Provision_PT_838_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__Provision_PT_838_Security_Camera,5,syn,1.0,1.0,1.0,5000,Provision_PT_838_Security_Camera,attack
nb_attack_lgbm_mi_top40_weighted__Provision_PT_838_Security_Camera,6,tcp,0.9995995194233079,0.9984,0.9989993996397839,5000,Provision_PT_838_Security_Camera,attack
